region,employment_status,loan_purpose,home_ownership,annual_income,loan_amount,debt_to_income,credit_score,credit_utilization,past_due_count,credit_inquiries,months_since_last_delinquency,employment_years,account_age_months,num_open_accounts,loan_to_income,high_dti_flag,low_credit_score_flag,high_utilization_flag,recent_delinquency_flag,short_employment_flag,actual_default,predicted_pd,risk_segment
Quebec,Employed,Home improvement,Other,130044.76,47710.99,0.1645,557.0,0.3141,1,1,6.2,4.4,4.6,1,0.3668812953324686,0,1,0,1,0,0,0.06220069357080015,Very High Risk
Ontario,Self-employed,Personal,Mortgage,27437.55,24425.23,0.2439,742.0,0.3123,0,5,11.9,6.4,143.0,3,0.8902117718236504,0,0,0,1,0,0,0.004565703232421206,Very Low Risk
Ontario,Employed,Debt consolidation,Rent,90244.45,28033.13,0.2541,622.0,0.8599,0,1,8.6,2.0,49.7,3,0.31063550168459114,0,0,1,1,0,1,0.045703372302402616,High Risk
Alberta,Part-time,Personal,Rent,76887.85,41487.98,0.2025,657.0,0.2081,0,2,18.9,15.3,135.9,6,0.5395908456277553,0,0,0,0,0,0,0.010497765400698793,Low Risk
Alberta,Employed,Debt consolidation,Rent,93759.81,24513.99,0.0611,670.0,0.1428,0,1,0.0,5.5,82.2,5,0.2614552013277331,0,0,0,1,0,0,0.01665945853975873,Low Risk
British Columbia,Employed,Auto,Own,74572.7,23633.02,0.1028,592.0,0.3316,0,3,14.3,0.8,104.1,8,0.3169124894230731,0,1,0,0,1,0,0.016278838766722988,Low Risk
Quebec,Employed,Auto,Own,55310.08,20971.54,0.1172,595.0,0.2047,0,3,14.0,4.2,15.0,12,0.3791630747957696,0,1,0,0,0,0,0.019381410392071773,Medium Risk
Ontario,Employed,Education,Rent,47184.95,23539.62,0.4404,639.0,0.0995,2,0,17.3,2.6,44.2,4,0.4988798335062345,0,0,0,0,0,0,0.02922895161695134,High Risk
Ontario,Employed,Debt consolidation,Other,52190.43,13532.75,0.3205,738.0,0.0457,0,1,28.5,7.0,130.4,6,0.25929562182185506,0,0,0,0,0,0,0.004392023703598873,Very Low Risk
Ontario,Employed,Personal,Mortgage,46103.21,18534.34,0.0929,661.0,0.5741,1,4,44.0,1.7,63.1,4,0.40201842778409574,0,0,0,0,1,0,0.013149691404547107,Low Risk
Ontario,Employed,Home improvement,Mortgage,121860.78,40082.06,0.3687,693.0,0.1342,0,1,32.5,2.4,20.8,13,0.3289168180279168,0,0,0,0,0,0,0.006942828306222437,Very Low Risk
Quebec,Employed,Debt consolidation,Rent,95139.37,45064.71,0.2786,730.0,0.361,0,1,96.0,7.8,10.4,3,0.4736704689131324,0,0,0,0,0,0,0.003615926435678864,Very Low Risk
British Columbia,Self-employed,Debt consolidation,Rent,76151.78,33273.4,0.1384,690.0,0.1587,1,1,1.4,3.0,72.0,6,0.4369352889715776,0,0,0,1,0,1,0.015526292652281216,Low Risk
Ontario,Part-time,Home improvement,Mortgage,76651.19,57122.85,0.3367,584.0,0.3851,0,0,12.2,18.3,201.2,10,0.7452310916503709,0,1,0,0,0,0,0.009275377193986311,Very Low Risk
British Columbia,Employed,Personal,Mortgage,72779.76,17951.05,0.3364,689.0,0.167,0,0,15.2,0.8,23.2,12,0.24664893096652146,0,0,0,0,1,0,0.006213539129036108,Very Low Risk
British Columbia,Employed,Debt consolidation,Mortgage,51508.34,7775.46,0.1876,647.0,0.2917,1,2,12.6,7.7,19.0,9,0.15095535985046307,0,0,0,0,0,0,0.01725608925927525,Low Risk
Ontario,Employed,Personal,Mortgage,73012.77,38770.53,0.4693,557.0,0.059,0,1,13.8,4.2,21.4,6,0.5310102602599518,1,1,0,0,0,0,0.023570775023766977,Medium Risk
Ontario,Self-employed,Debt consolidation,Mortgage,61713.51,13887.81,0.4,656.0,0.5517,0,3,15.7,9.5,24.7,5,0.22503678692072449,0,0,0,0,0,0,0.0318727346598564,High Risk
Alberta,Employed,Debt consolidation,Mortgage,108607.93,41974.78,0.3413,835.0,0.3855,2,7,6.9,5.0,40.7,7,0.3864798822701068,0,0,0,1,0,0,0.10402851896976308,Very High Risk
Ontario,Employed,Education,Mortgage,114417.66,31657.21,0.5429,627.0,0.5492,0,1,10.6,2.8,19.6,10,0.2766811521927646,1,0,0,1,0,0,0.049775191228192746,High Risk
Other,Employed,Home improvement,Mortgage,59042.77,19164.64,0.2322,715.0,0.3677,1,2,56.2,3.3,63.3,7,0.32458910718450373,0,0,0,0,0,0,0.006072075409238978,Very Low Risk
Alberta,Self-employed,Personal,Mortgage,52702.51,38892.95,0.5607,641.0,0.756,1,2,49.5,2.8,9.4,5,0.7379714931983314,1,0,1,0,0,0,0.03067970807230926,High Risk
Ontario,Employed,Debt consolidation,Mortgage,94108.83,17332.45,0.0793,765.0,0.424,0,0,2.8,1.4,21.6,6,0.18417453495065236,0,0,0,1,1,0,0.008721501231712971,Very Low Risk
Quebec,Employed,Debt consolidation,Rent,47538.53,14750.43,0.4442,735.0,0.3547,1,0,2.6,5.5,3.0,6,0.3102836793649278,0,0,0,1,0,0,0.041255891768372174,High Risk
British Columbia,Employed,Debt consolidation,Mortgage,40095.64,33545.82,0.3949,642.0,0.3192,1,2,15.0,0.9,16.4,7,0.8366450816098708,0,0,0,0,1,0,0.032774654649806625,High Risk
Alberta,Employed,Debt consolidation,Mortgage,56774.19,35495.91,0.1311,550.0,0.5669,1,3,16.5,9.1,77.0,9,0.6252120902121193,0,1,0,0,0,0,0.07559020766950687,Very High Risk
Ontario,Employed,Debt consolidation,Own,69950.89,13372.44,0.373,572.0,0.2054,0,3,25.8,0.4,18.1,9,0.1911689758343318,0,1,0,0,1,0,0.030480608024144817,High Risk
Alberta,Self-employed,Auto,Own,135207.88,18189.77,0.5637,850.0,0.3743,1,2,50.7,8.0,106.3,6,0.13453187787575693,1,0,0,0,0,0,0.006716645684882608,Very Low Risk
Ontario,Self-employed,Personal,Rent,111635.02,20438.24,0.1293,737.0,0.4501,1,1,14.9,7.4,121.7,8,0.18308090059911308,0,0,0,0,0,0,0.009568762095383211,Very Low Risk
British Columbia,Self-employed,Home improvement,Rent,71748.25,28715.58,0.5222,839.0,0.1805,1,5,3.1,4.1,40.9,5,0.4002269044889597,1,0,0,1,0,0,0.031430766542296706,High Risk
Other,Part-time,Personal,Rent,88639.0,14062.57,0.1585,718.0,0.1138,1,3,40.0,0.2,182.2,3,0.15864991707938944,0,0,0,0,1,0,0.007339153068350696,Very Low Risk
Alberta,Part-time,Debt consolidation,Rent,95675.58,34957.23,0.4028,745.0,0.4802,1,2,19.8,3.6,49.7,8,0.36537254333864505,0,0,0,0,0,0,0.08141468911036456,Very High Risk
Other,Employed,Personal,Mortgage,70457.37,21731.35,0.4593,658.0,0.9182,1,5,68.7,13.4,15.1,4,0.3084326025794037,1,0,1,0,0,0,0.02061367762842091,Medium Risk
Ontario,Part-time,Debt consolidation,Mortgage,77508.59,37256.14,0.0849,813.0,0.4629,1,0,45.2,1.7,22.5,9,0.48067111013114805,0,0,0,0,1,0,0.005563811177993945,Very Low Risk
Ontario,Employed,Personal,Rent,87338.52,31461.52,0.1673,627.0,0.1753,1,0,34.3,7.1,101.7,9,0.36022501869736284,0,0,0,0,0,0,0.00618450560389231,Very Low Risk
Ontario,Employed,Home improvement,Rent,141721.33,25972.12,0.2428,696.0,0.4074,1,1,9.7,5.3,79.8,11,0.18326189854413588,0,0,0,1,0,0,0.017323926305100327,Low Risk
British Columbia,Part-time,Debt consolidation,Mortgage,66133.26,14732.25,0.671,623.0,0.5521,2,4,12.1,0.5,8.1,9,0.22276612403501658,1,0,0,0,1,0,0.260245421306364,Very High Risk
Ontario,Self-employed,Education,Rent,75354.12,32469.99,0.1595,643.0,0.4339,1,0,17.7,1.6,81.2,3,0.43089866884518063,0,0,0,0,1,0,0.023967929412028938,Medium Risk
Ontario,Employed,Education,Own,75063.92,20634.1,0.2755,711.0,0.2921,0,0,11.1,14.6,30.1,5,0.2748870562581863,0,0,0,1,0,0,0.003973547315195848,Very Low Risk
Ontario,Employed,Home improvement,Rent,80343.31,14140.46,0.2814,640.0,0.1088,2,3,28.5,3.6,3.0,7,0.17600046600021832,0,0,0,0,0,0,0.026913915792673323,Medium Risk
Ontario,Employed,Home improvement,Own,74524.52,30490.9,0.5499,594.0,0.6357,2,2,80.7,7.9,4.2,6,0.40913916654545374,1,1,0,0,0,0,0.024997389800840757,Medium Risk
Quebec,Unemployed,Auto,Other,96127.53,25470.1,0.3599,651.0,0.3955,0,3,12.0,1.1,166.5,12,0.2649615567985571,0,0,0,0,1,0,0.08320625634600703,Very High Risk
Ontario,Employed,Home improvement,Rent,73005.37,30568.91,0.2243,693.0,0.4371,0,2,23.4,0.9,75.9,10,0.4187213899470683,0,0,0,0,1,0,0.018829210363643704,Medium Risk
Other,Employed,Auto,Own,64341.77,21990.33,0.0873,630.0,0.1824,4,0,2.5,1.9,89.7,5,0.3417737808580647,0,0,0,1,1,0,0.029793629313993448,High Risk
Other,Self-employed,Debt consolidation,Mortgage,70189.2,17794.09,0.2994,690.0,0.4494,0,1,5.4,0.6,16.4,5,0.2535160679990654,0,0,0,1,1,0,0.026787912297359075,Medium Risk
British Columbia,Self-employed,Debt consolidation,Mortgage,24428.76,49643.31,0.3462,661.0,0.7183,2,1,27.6,4.2,41.9,9,2.032166593801732,0,0,1,0,0,0,0.008019280687741328,Very Low Risk
Quebec,Self-employed,Auto,Rent,,32956.63,0.4023,643.0,0.2358,0,6,19.5,6.1,58.4,5,,0,0,0,0,0,0,0.059746338225427804,Very High Risk
Alberta,Employed,Home improvement,Own,83074.58,42651.77,0.05,728.0,0.3502,2,2,2.2,13.0,12.7,4,0.513415415401438,0,0,0,1,0,0,0.019258295077444403,Medium Risk
Ontario,Employed,Auto,Mortgage,83232.88,28066.51,0.5684,763.0,0.6737,2,1,3.3,3.6,8.1,8,0.337204599912919,1,0,0,1,0,0,0.079225079195448,Very High Risk
Ontario,Employed,Education,Rent,37258.96,18933.78,0.3581,734.0,0.3945,0,2,23.1,1.4,87.9,5,0.5081671630126016,0,0,0,0,1,0,0.016475195557935404,Low Risk
Quebec,Employed,Education,Mortgage,53180.29,28651.44,0.05,653.0,0.789,1,1,14.7,1.4,64.0,2,0.5387605069472167,0,0,1,0,1,0,0.024026770517378313,Medium Risk
British Columbia,Employed,Debt consolidation,Mortgage,77055.26,51037.81,0.2906,611.0,0.8796,1,1,11.9,7.5,25.3,3,0.6623533552414202,0,1,1,1,0,0,0.044315832020831614,High Risk
Ontario,Employed,Home improvement,Rent,105129.46,35883.8,0.2217,650.0,0.8544,0,1,2.4,3.6,3.1,7,0.3413296330067709,0,0,1,1,0,0,0.03603668842863991,High Risk
Ontario,Part-time,Auto,Rent,57762.35,12146.75,0.1602,681.0,0.7811,0,1,64.2,0.3,34.5,8,0.2102883625752761,0,0,1,0,1,0,0.005404355008972714,Very Low Risk
British Columbia,Employed,Education,Rent,48730.95,9408.86,0.358,672.0,0.1359,0,2,9.7,4.0,6.4,5,0.19307770523661044,0,0,0,1,0,0,0.014069250421129314,Low Risk
Ontario,Self-employed,Auto,Own,62643.44,25186.65,0.2727,673.0,0.4436,2,3,40.5,2.9,47.0,9,0.40206364784564835,0,0,0,0,0,0,0.01776643871748624,Medium Risk
British Columbia,Unemployed,Home improvement,Rent,94186.33,33022.43,0.1326,591.0,0.343,1,1,9.4,2.4,11.8,6,0.3506074607642107,0,1,0,1,0,0,0.06070128073780446,Very High Risk
Ontario,Part-time,Personal,Mortgage,35578.04,35460.03,0.4724,710.0,0.1764,1,1,27.9,1.2,19.1,8,0.996683066295951,1,0,0,0,1,0,0.010057156063211671,Low Risk
Ontario,Self-employed,Auto,Mortgage,49365.48,43381.26,0.3581,719.0,0.3206,0,2,20.9,10.8,66.0,4,0.8787772346181988,0,0,0,0,0,0,0.006421219244146255,Very Low Risk
British Columbia,Employed,Education,Own,87490.74,34521.68,0.3988,592.0,0.6019,0,2,23.9,2.4,104.8,7,0.3945752430485786,0,1,0,0,0,0,0.035616092430779796,High Risk
Ontario,Employed,Auto,Own,45742.32,43120.41,0.3111,638.0,0.2116,0,1,73.6,8.4,79.3,10,0.9426808697066524,0,0,0,0,0,0,0.0013091516615617574,Very Low Risk
British Columbia,Self-employed,Auto,Rent,38522.93,25924.83,0.1417,658.0,0.4022,1,2,14.1,10.6,102.6,4,0.6729713965163087,0,0,0,0,0,0,0.011878698432843757,Low Risk
Quebec,Self-employed,Personal,Rent,101827.09,34778.3,0.2903,748.0,0.4156,0,1,6.4,6.8,3.0,7,0.3415427073483098,0,0,0,1,0,0,0.017722653829140428,Medium Risk
Ontario,Employed,Auto,Rent,64403.11,27619.6,0.3654,801.0,0.3701,1,2,8.0,24.0,42.9,5,0.4288550661606248,0,0,0,1,0,0,0.008350730036845427,Very Low Risk
British Columbia,Employed,Auto,Own,47598.77,22206.28,0.354,803.0,0.1924,1,0,31.6,0.2,33.8,6,0.46653054270099836,0,0,0,0,1,0,0.003992238593975643,Very Low Risk
Quebec,Employed,Personal,Rent,90197.28,80027.52,0.0585,658.0,0.361,0,6,0.1,1.5,112.8,5,0.8872498150720288,0,0,0,1,1,0,0.0779010167474766,Very High Risk
Other,Employed,Auto,Other,76737.08,83203.62,0.3419,706.0,0.336,1,2,10.3,7.6,19.2,10,1.0842687785357483,0,0,0,1,0,0,0.04628983036953876,High Risk
Alberta,Self-employed,Debt consolidation,Other,80032.31,18879.65,0.2089,568.0,0.0841,0,4,33.2,3.3,97.3,3,0.23590035074584254,0,1,0,0,0,0,0.026732992075541175,Medium Risk
Ontario,Employed,Home improvement,Rent,85121.48,21075.19,0.6862,692.0,0.3458,0,0,34.9,2.8,27.5,9,0.2475895625874926,1,0,0,0,0,0,0.022559292945126784,Medium Risk
Ontario,Part-time,Debt consolidation,Rent,50912.85,27219.46,0.3447,,0.5373,1,1,9.1,8.7,12.7,6,0.53462848770006,0,0,0,1,0,0,0.04157600833723055,High Risk
Alberta,Employed,Education,Rent,89882.11,50750.29,0.2107,726.0,0.7945,0,3,7.5,8.1,101.4,7,0.5646317159221118,0,0,1,1,0,0,0.036544911430832536,High Risk
Other,Part-time,Education,Rent,147724.43,47024.29,0.2976,620.0,0.1474,0,3,5.0,0.8,44.6,4,0.3183243963100755,0,0,0,1,1,0,0.05566594858149967,Very High Risk
Alberta,Self-employed,Personal,Rent,106910.6,24443.23,0.3624,687.0,0.7332,1,5,10.8,3.7,3.0,5,0.2286324274674354,0,0,1,1,0,0,0.07964536697052624,Very High Risk
Ontario,Employed,Personal,Own,67724.51,34194.26,0.4364,779.0,0.3336,1,1,96.0,3.0,56.4,9,0.5049022872221594,0,0,0,0,0,0,0.001316688391796784,Very Low Risk
Alberta,Employed,Auto,Rent,59627.57,37233.69,0.529,643.0,0.9274,0,0,,2.6,3.0,4,0.6244374875581883,1,0,1,0,0,0,0.10501015244465016,Very High Risk
Ontario,Employed,Debt consolidation,Rent,100958.44,21309.46,0.2565,688.0,0.4426,1,2,30.3,3.7,32.9,8,0.21107160530610417,0,0,0,0,0,0,0.031794429447598783,High Risk
Quebec,Employed,Auto,Rent,88626.4,14990.25,0.6404,616.0,0.2671,1,1,6.9,2.1,107.4,6,0.1691397822770642,1,1,0,1,0,1,0.08194010632074611,Very High Risk
Ontario,Part-time,Debt consolidation,Mortgage,70033.58,13354.38,0.446,808.0,0.4231,1,0,8.6,4.1,75.6,7,0.19068538264072749,0,0,0,1,0,0,0.013260711370578038,Low Risk
British Columbia,Employed,Education,Own,63286.52,56630.96,0.2352,701.0,0.2039,2,6,7.1,4.5,15.3,9,0.8948344765994402,0,0,0,1,0,0,0.03899472864562422,High Risk
Ontario,Employed,Home improvement,Mortgage,110164.37,38510.44,0.1087,725.0,0.4943,0,2,0.2,2.1,69.8,5,0.3495725523597149,0,0,0,1,0,0,0.015081002252689043,Low Risk
Ontario,Employed,Home improvement,Mortgage,89594.6,27222.02,0.0814,732.0,0.3123,1,0,7.4,2.9,18.3,9,0.3038354990144495,0,0,0,1,0,0,0.007117147574079157,Very Low Risk
Alberta,Employed,Debt consolidation,Mortgage,62793.37,19277.7,0.5029,632.0,0.3366,2,1,7.5,5.2,34.0,7,0.3070021564378532,1,0,0,1,0,0,0.08729427011774944,Very High Risk
British Columbia,Employed,Auto,Rent,35345.62,35923.34,0.5913,680.0,0.2248,0,1,12.7,4.8,3.6,7,1.0163448823361987,1,0,0,0,0,0,0.022347495758821802,Medium Risk
Ontario,Unemployed,Debt consolidation,Rent,39681.62,12957.75,0.4193,570.0,0.8161,2,2,23.2,2.6,140.2,10,0.32654286795750775,0,1,1,0,0,0,0.1872601972231773,Very High Risk
Quebec,Employed,Debt consolidation,Mortgage,97254.3,19305.79,0.4431,717.0,0.1278,1,5,10.1,13.0,18.4,4,0.19850834358994923,0,0,0,1,0,0,0.028582028873000525,Medium Risk
Ontario,Employed,Home improvement,Rent,53778.78,16594.9,0.1547,688.0,0.4349,2,3,49.7,6.3,47.6,5,0.30857710048461495,0,0,0,0,0,0,0.014594426953066852,Low Risk
Alberta,Employed,Education,Mortgage,77981.49,35778.52,0.4724,564.0,0.1639,1,3,0.8,0.7,21.3,4,0.4588078529917804,1,1,0,1,1,0,0.13249154248022238,Very High Risk
Alberta,Self-employed,Debt consolidation,Mortgage,48184.4,40387.36,0.2648,672.0,0.9445,1,3,5.9,0.4,101.7,6,0.838183312441371,0,0,1,1,1,0,0.06800497787324968,Very High Risk
Quebec,Unemployed,Auto,Rent,122406.27,27092.0,0.1519,679.0,0.6604,1,1,2.0,10.7,36.7,8,0.2213285316185192,0,0,0,1,0,0,0.0822941379623803,Very High Risk
Ontario,Employed,Education,Mortgage,82715.06,18861.1,0.0696,665.0,0.3721,0,3,25.7,2.6,151.8,5,0.22802498118238684,0,0,0,0,0,0,0.00806900709152485,Very Low Risk
Quebec,Part-time,Personal,Rent,94225.8,16792.56,0.5222,621.0,0.515,0,1,27.9,4.8,7.7,9,0.1782161573581758,1,0,0,0,0,0,0.05209206481118629,Very High Risk
Other,Employed,Debt consolidation,Mortgage,124391.76,24586.98,0.4382,587.0,0.4485,0,3,38.5,2.4,3.0,6,0.1976576261964619,0,1,0,0,0,0,0.054004957526859,Very High Risk
Ontario,Part-time,Home improvement,Rent,71476.69,24543.32,0.562,595.0,0.6291,0,2,10.0,2.3,55.5,6,0.3433751618884422,1,1,0,1,0,0,0.10931468967039816,Very High Risk
British Columbia,Employed,Debt consolidation,Own,66398.37,13765.76,0.0975,750.0,0.514,1,2,5.6,6.9,45.3,7,0.207320752000388,0,0,0,1,0,0,0.012657087248383925,Low Risk
Ontario,Employed,Debt consolidation,Rent,75162.77,29293.49,0.3179,707.0,0.2869,1,3,8.7,13.1,40.3,10,0.38973403987106914,0,0,0,1,0,0,0.026182075234534915,Medium Risk
British Columbia,Self-employed,Debt consolidation,Own,110428.56,44731.82,0.505,836.0,0.2483,2,0,16.5,4.7,155.2,6,0.40507473791200393,1,0,0,0,0,0,0.014268417508088275,Low Risk
Quebec,Employed,Debt consolidation,Mortgage,46091.41,26608.17,0.2257,668.0,0.4281,1,3,57.9,2.9,120.9,1,0.5772913000491848,0,0,0,0,0,0,0.011794999558729646,Low Risk
Alberta,Employed,Personal,Rent,121595.52,45798.0,0.3583,635.0,0.543,0,3,77.7,0.8,26.5,3,0.37664216576400184,0,0,0,0,1,1,0.022448593467942837,Medium Risk
Ontario,Part-time,Personal,Rent,72162.77,24285.09,0.21,738.0,0.8152,1,4,30.6,7.1,58.2,6,0.3365321203717651,0,0,1,0,0,0,0.020847599573372653,Medium Risk
Ontario,Employed,Debt consolidation,Rent,99702.79,28553.82,0.0644,722.0,0.4784,0,2,0.8,2.2,50.5,8,0.2863893778699673,0,0,0,1,0,0,0.026920571806324393,Medium Risk
Quebec,Self-employed,Home improvement,Rent,56302.55,50199.48,0.3854,663.0,0.2928,2,1,90.6,9.8,181.5,6,0.891602245368993,0,0,0,0,0,0,0.003333141853408523,Very Low Risk
British Columbia,Employed,Debt consolidation,Rent,71447.14,14801.62,0.0889,536.0,0.6914,1,2,7.7,6.0,30.6,4,0.20716882439241097,0,1,0,1,0,0,0.08275054778668654,Very High Risk
Ontario,Employed,Home improvement,Rent,72003.29,30683.25,0.3,719.0,0.4752,0,1,1.7,6.7,7.5,3,0.4261367779166758,0,0,0,1,0,0,0.02204308202243178,Medium Risk
British Columbia,Employed,Home improvement,Rent,64206.51,17080.24,0.5473,643.0,0.1968,1,1,32.2,5.1,141.0,7,0.26602037706145376,1,0,0,0,0,0,0.016086745191594125,Low Risk
Quebec,Employed,Education,Own,95387.27,35127.51,0.3867,738.0,0.4239,1,1,5.8,1.8,38.1,9,0.3682620332880897,0,0,0,1,1,0,0.03210944646449966,High Risk
Ontario,Employed,Auto,Rent,70859.96,24313.96,0.2974,633.0,0.4521,0,4,68.5,12.6,20.4,6,0.3431269224538088,0,0,0,0,0,0,0.00825894375130746,Very Low Risk
Quebec,Self-employed,Auto,Rent,89653.55,25514.17,0.1333,682.0,0.3372,1,2,82.7,2.2,3.0,4,0.2845862768401251,0,0,0,0,0,0,0.005423251936812352,Very Low Risk
Ontario,Employed,Auto,Rent,93779.43,11712.09,0.273,668.0,0.7534,1,0,8.1,8.6,15.1,7,0.1248897546082334,0,0,1,1,0,0,0.018469842333256024,Medium Risk
Quebec,Employed,Auto,Mortgage,102916.98,17741.24,0.1837,666.0,0.5786,0,1,23.6,1.2,68.1,6,0.17238399338962337,0,0,0,0,1,0,0.017886821250722707,Medium Risk
Quebec,Employed,Auto,Rent,55197.08,24842.66,0.3392,776.0,0.6508,1,0,23.7,18.6,36.9,6,0.450071996562137,0,0,0,0,0,0,0.015348654257552517,Low Risk
British Columbia,Employed,Debt consolidation,Mortgage,64329.4,19474.41,0.5433,614.0,0.6371,0,2,5.1,0.8,64.1,3,0.3027295451224479,1,1,0,1,1,1,0.09211005738614922,Very High Risk
Ontario,Part-time,Auto,Mortgage,69317.41,29187.64,0.4511,726.0,0.4677,0,2,45.5,8.7,25.3,8,0.42107228184088236,1,0,0,0,0,0,0.009792691205641321,Very Low Risk
Alberta,Unemployed,Auto,Rent,156086.13,60065.28,0.1621,699.0,0.145,1,1,7.5,1.3,20.9,6,0.3848213803494263,0,0,0,1,1,0,0.07200447456936455,Very High Risk
British Columbia,Employed,Auto,Rent,98179.69,12300.13,0.1251,643.0,0.2493,1,0,18.8,1.1,137.3,1,0.12528181745124678,0,0,0,0,1,0,0.009872723175462955,Low Risk
Quebec,Employed,Debt consolidation,Own,90426.78,18373.01,0.1596,642.0,0.6601,0,2,35.3,4.2,138.7,2,0.20318107091726587,0,0,0,0,0,0,0.018363414362645568,Medium Risk
Ontario,Employed,Debt consolidation,Rent,99975.91,15468.03,0.249,655.0,0.4858,1,0,34.9,1.0,47.6,4,0.15471757146296544,0,0,0,0,1,0,0.024978969057959436,Medium Risk
British Columbia,Employed,Auto,Rent,32634.07,18758.27,0.1294,661.0,0.3858,0,1,18.3,10.1,16.4,4,0.5748063297038953,0,0,0,0,0,0,0.008045660216028193,Very Low Risk
Ontario,Self-employed,Auto,Own,97311.51,11903.28,0.249,728.0,0.3255,4,2,22.7,14.5,3.0,7,0.1223213985683708,0,0,0,0,0,0,0.017377582506801853,Low Risk
Alberta,Employed,Debt consolidation,Own,28519.21,23878.64,0.2466,733.0,0.0529,2,2,5.3,4.8,129.5,7,0.8372826596529147,0,0,0,1,0,0,0.011208231461270843,Low Risk
Ontario,Employed,Debt consolidation,Rent,71185.13,52765.01,0.2151,755.0,0.4812,2,5,17.6,0.9,67.1,6,0.741236407097943,0,0,0,0,1,0,0.10818345184815899,Very High Risk
Quebec,Self-employed,Personal,Rent,44371.17,50099.83,0.1816,610.0,0.611,1,4,31.3,0.9,3.0,5,1.1291077066482584,0,1,0,0,1,0,0.07022714773910867,Very High Risk
British Columbia,Self-employed,Debt consolidation,Rent,64760.07,33569.87,0.3246,724.0,0.3674,0,1,,0.2,28.5,7,0.5183729727284112,0,0,0,0,1,0,0.023512756817355655,Medium Risk
Quebec,Part-time,Auto,Own,97420.78,37063.41,0.2453,622.0,0.145,2,0,41.5,6.3,30.1,9,0.38044665624726065,0,0,0,0,0,0,0.010662185834139479,Low Risk
British Columbia,Employed,Education,Own,56983.63,82206.68,0.2944,748.0,0.8022,0,0,76.8,11.9,11.4,3,1.4426367712973005,0,0,1,0,0,0,0.0014976387575844484,Very Low Risk
Alberta,Employed,Personal,Own,104104.92,28003.16,0.3248,719.0,0.4639,1,0,18.3,6.2,91.7,9,0.2689897845366002,0,0,0,0,0,0,0.015288944425198634,Low Risk
Quebec,Employed,Auto,Mortgage,46284.85,19810.17,0.1848,717.0,0.2855,0,2,13.1,4.9,69.4,9,0.4280054920778613,0,0,0,0,0,0,0.009848396509507659,Very Low Risk
Ontario,Part-time,Personal,Rent,79234.72,27403.91,0.3109,823.0,0.5481,0,0,12.9,2.1,112.7,4,0.3458573463754273,0,0,0,0,0,0,0.011938248616202777,Low Risk
Ontario,Employed,Auto,Mortgage,100421.95,16918.35,0.1452,708.0,0.5939,1,5,10.2,1.2,99.2,7,0.16847262973881705,0,0,0,1,1,0,0.031346871818553515,High Risk
Ontario,Employed,Auto,Own,54842.19,56296.0,0.0579,838.0,0.746,1,0,46.6,2.7,118.2,6,1.0265089705571568,0,0,1,0,0,0,0.001946450160440354,Very Low Risk
British Columbia,Employed,Debt consolidation,Mortgage,56457.83,31403.42,0.5791,518.0,0.7584,0,3,38.5,0.5,50.1,6,0.556227896112904,1,1,1,0,1,1,0.07054507084466508,Very High Risk
Quebec,Employed,Debt consolidation,Mortgage,55709.89,23389.15,0.097,658.0,0.7321,1,1,26.2,1.3,3.0,9,0.4198383805819757,0,0,1,0,1,0,0.023638247002670847,Medium Risk
British Columbia,Employed,Auto,Mortgage,115115.76,22136.14,0.1729,694.0,0.2103,0,1,19.9,0.6,24.8,4,0.19229460848801241,0,0,0,0,1,0,0.006506950864233455,Very Low Risk
British Columbia,Employed,Education,Rent,57331.48,54070.44,0.251,647.0,0.0761,2,0,5.7,4.3,95.1,4,0.943119556655436,0,0,0,1,0,0,0.016349488041679107,Low Risk
British Columbia,Part-time,Auto,Own,63452.31,26288.31,0.2413,612.0,0.5272,0,3,18.2,1.7,35.3,4,0.4143002831575399,0,1,0,0,1,0,0.031206172102196606,High Risk
Ontario,Employed,Debt consolidation,Rent,46598.69,30964.18,0.1753,605.0,0.4427,0,4,39.6,1.1,85.4,6,0.6644860617326367,0,1,0,0,1,0,0.03167825237689821,High Risk
Ontario,Employed,Home improvement,Rent,64884.21,37119.38,0.0794,792.0,0.5252,0,2,5.7,9.3,50.4,3,0.5720864906885665,0,0,0,1,0,0,0.010187722114051119,Low Risk
British Columbia,Employed,Auto,Mortgage,66021.46,28694.5,0.4812,648.0,0.2663,2,3,55.3,0.2,124.1,5,0.43462383291735746,1,0,0,0,1,0,0.017400410624028813,Low Risk
Ontario,Part-time,Debt consolidation,Rent,153031.81,37278.81,0.181,628.0,0.3178,0,1,8.1,1.6,50.3,4,0.2436017060766647,0,0,0,1,1,0,0.02947106814871368,High Risk
British Columbia,Employed,Debt consolidation,Other,76949.9,27335.72,0.2096,733.0,0.3472,1,2,13.6,8.3,17.3,11,0.3552404876419593,0,0,0,0,0,0,0.021759233591094104,Medium Risk
Ontario,Part-time,Debt consolidation,Rent,59539.35,12312.7,0.2104,709.0,0.6844,1,2,24.9,21.9,87.6,5,0.20679936882078828,0,0,0,0,0,0,0.01804185211839377,Medium Risk
Alberta,Employed,Debt consolidation,Own,85283.71,35241.31,0.3614,823.0,0.1855,0,1,34.2,4.1,39.8,8,0.413224401236766,0,0,0,0,0,0,0.007112353754784851,Very Low Risk
