borrower_id,period,region,employment_status,loan_purpose,home_ownership,annual_income,loan_amount,debt_to_income,credit_score,credit_utilization,past_due_count,credit_inquiries,months_since_last_delinquency,employment_years,account_age_months,num_open_accounts,default
B008207,Development,Quebec,Self-employed,Debt consolidation,Own,57669.98,32462.55,0.5047,707.0,0.3782,0,2,1.4,2.2,41.7,6,0
B008208,Development,British Columbia,Employed,Debt consolidation,Rent,46450.48,26375.32,0.4695,734.0,0.3692,1,2,18.5,2.9,62.6,2,0
B008209,OOT,Other,Employed,Home improvement,Rent,47695.26,39631.39,0.3255,850.0,0.2602,2,3,2.3,6.7,11.6,4,0
B008210,OOT,Ontario,Self-employed,Auto,Mortgage,110028.73,60469.39,0.0975,787.0,0.2753,0,0,17.9,7.4,15.0,3,0
B008211,Development,British Columbia,Employed,Debt consolidation,Rent,111269.25,19884.46,0.4641,563.0,0.6789,2,0,3.6,2.1,161.8,10,0
B008212,OOT,Ontario,Employed,Debt consolidation,Mortgage,44278.67,24833.61,0.1264,589.0,0.4169,0,0,15.3,1.9,20.3,10,0
B008213,OOT,British Columbia,Unemployed,Home improvement,Mortgage,61985.83,14904.52,0.443,757.0,0.877,2,0,26.3,0.8,20.7,8,0
B008214,Development,Ontario,Employed,Debt consolidation,Rent,52010.65,26218.26,0.5356,675.0,0.2635,2,0,13.1,4.3,100.1,8,0
B008215,Development,Other,Employed,Debt consolidation,Rent,61334.73,48292.33,0.3294,603.0,0.5153,3,3,4.1,4.8,5.0,6,0
B008216,Development,British Columbia,Employed,Auto,Mortgage,56852.88,30682.48,0.4377,664.0,0.6864,1,1,5.0,1.0,224.0,4,0
B008217,Development,Ontario,Employed,Debt consolidation,Own,111801.51,11586.63,0.2995,636.0,0.4121,0,2,8.1,3.0,22.7,7,0
B008218,Development,Quebec,Employed,Home improvement,Rent,36112.99,49919.41,0.1006,730.0,0.6561,0,2,20.0,0.6,300.0,11,0
B008219,Development,Alberta,Employed,Debt consolidation,Mortgage,48874.2,26661.61,0.2445,561.0,0.3394,0,1,23.5,16.1,124.5,8,0
B008220,OOT,Ontario,Employed,Auto,Mortgage,62449.07,28035.26,0.1706,621.0,0.2181,0,0,2.6,4.1,192.1,7,0
B008221,Development,Other,Self-employed,Auto,Rent,85793.52,25497.81,0.0902,745.0,0.0855,0,1,5.0,2.6,3.0,6,0
B008222,Development,Quebec,Employed,Education,Rent,64470.33,37889.06,0.2401,803.0,0.1808,1,1,14.4,4.2,76.2,10,0
B008223,Development,Quebec,Employed,Auto,Other,75720.58,49975.76,0.1372,634.0,0.2527,0,0,1.8,9.9,143.5,5,0
B008224,Development,Ontario,Self-employed,Education,Rent,63984.44,28642.2,0.352,599.0,0.5449,2,1,3.9,0.6,148.1,5,0
B008225,Development,Other,Employed,Home improvement,Mortgage,66001.19,52554.08,0.2784,765.0,0.1721,1,4,5.4,6.6,10.3,4,0
B008226,Development,Ontario,Employed,Debt consolidation,Own,152402.95,25856.7,0.2886,774.0,0.1003,0,2,20.6,5.6,22.3,4,0
B008227,OOT,Quebec,Part-time,Debt consolidation,Rent,56496.36,14618.53,0.1378,649.0,0.2774,0,1,15.7,8.1,107.9,10,0
B008228,Development,Alberta,Part-time,Debt consolidation,Rent,124279.16,24310.96,0.2572,636.0,0.5156,1,2,4.8,0.5,250.3,7,0
B008229,Development,Ontario,Unemployed,Debt consolidation,Rent,98722.82,25664.82,0.4312,660.0,0.3162,0,4,0.2,0.3,7.3,2,0
B008230,Development,Ontario,Employed,Personal,Mortgage,46986.93,27095.33,0.2111,749.0,0.3703,2,1,3.6,0.5,88.3,5,0
B008231,OOT,Ontario,Part-time,Debt consolidation,Own,33011.95,21220.15,0.1244,656.0,0.4029,1,0,58.6,0.7,35.9,6,0
B008232,Development,Ontario,Employed,Home improvement,Rent,68552.34,40989.89,0.5347,734.0,0.2134,1,2,5.1,0.9,10.8,4,0
B008233,Development,Quebec,Unemployed,Auto,Own,70333.95,13537.55,0.416,626.0,0.5625,2,1,84.0,3.3,208.5,8,0
B008234,Development,Ontario,Employed,Personal,Own,84039.98,28729.54,0.3115,789.0,0.2725,1,2,1.4,8.5,300.0,5,0
B008235,Development,British Columbia,Employed,Auto,Own,87534.15,20781.87,0.6237,668.0,0.2323,0,3,20.1,3.4,3.0,9,0
B008236,OOT,Quebec,Employed,Education,Mortgage,76176.51,42435.19,0.4712,595.0,0.617,0,0,20.6,0.7,34.5,3,0
B008237,Development,Alberta,Employed,Debt consolidation,Mortgage,57100.45,8827.22,0.5141,850.0,0.6947,0,0,40.4,9.7,81.1,8,0
B008238,Development,Ontario,Employed,Home improvement,Rent,51101.51,22605.45,0.2606,694.0,0.4073,0,1,31.2,0.6,57.3,6,0
B008239,Development,Other,Employed,Education,Mortgage,59935.31,24983.08,0.4646,735.0,0.4996,3,2,26.8,2.0,126.5,8,0
B008240,OOT,Ontario,Self-employed,Education,Rent,40293.08,21246.9,0.3028,654.0,0.1131,0,1,17.4,1.9,29.7,6,0
B008241,OOT,British Columbia,Employed,Education,Rent,69046.02,43781.53,0.1231,735.0,0.1581,1,0,41.7,1.9,97.7,4,0
B008242,Development,Alberta,Self-employed,Education,Rent,57738.11,34264.11,0.2681,627.0,0.5735,1,1,6.7,8.1,89.0,6,0
B008243,Development,Alberta,Self-employed,Debt consolidation,Rent,57857.99,20674.01,0.4038,649.0,0.0538,0,3,2.3,4.2,40.7,6,0
B008244,Development,Quebec,Employed,Education,Rent,84027.77,26891.46,0.5893,538.0,0.4327,0,3,34.6,0.3,4.6,10,0
B008245,OOT,Ontario,Employed,Debt consolidation,Rent,65072.74,33269.7,0.2855,566.0,0.0181,0,2,90.2,6.6,3.0,6,0
B008246,OOT,Ontario,Self-employed,Debt consolidation,Own,69507.63,22967.56,0.1283,636.0,0.417,1,3,19.5,7.0,55.1,5,0
B008247,Development,Ontario,Part-time,Personal,Rent,76460.75,26060.67,0.2483,696.0,0.1275,0,1,11.5,0.2,95.0,9,0
B008248,Development,Ontario,Self-employed,Home improvement,Mortgage,70538.77,25531.73,0.2975,725.0,0.4493,1,0,8.4,1.0,22.4,6,0
B008249,Development,Ontario,Employed,Auto,Rent,76975.73,33090.14,0.2689,578.0,0.565,0,2,10.6,1.9,27.0,4,0
B008250,Development,Ontario,Employed,Education,Rent,81563.31,37125.65,0.4747,562.0,0.6926,0,1,5.7,5.7,51.1,3,1
B008251,Development,Ontario,Part-time,Auto,Own,,17001.45,0.1801,530.0,0.4432,1,3,36.3,10.0,118.4,9,0
B008252,Development,Ontario,Employed,Debt consolidation,Rent,59516.07,35494.57,0.6823,538.0,0.5461,1,3,39.0,10.6,17.8,7,0
B008253,OOT,Ontario,Part-time,Auto,Mortgage,64494.41,32630.11,0.439,826.0,0.2738,1,1,58.9,2.1,127.0,6,0
B008254,OOT,Other,Employed,Education,Rent,72070.45,21018.23,0.1683,666.0,0.3831,0,1,69.3,5.7,71.9,8,0
B008255,Development,Other,Part-time,Debt consolidation,Rent,49114.9,15118.35,0.307,765.0,0.3408,2,2,41.5,2.0,26.9,7,0
B008256,Development,Ontario,Employed,Personal,Mortgage,59365.25,33916.12,0.4396,725.0,0.5861,2,1,17.5,5.3,3.0,8,0
B008257,Development,Quebec,Employed,Debt consolidation,Rent,83922.91,19742.44,0.1388,646.0,0.3725,1,1,20.2,2.5,30.1,7,1
B008258,OOT,Quebec,Unemployed,Education,Rent,65779.83,22401.06,0.4187,691.0,0.5114,0,1,39.8,0.4,80.8,7,1
B008259,Development,Ontario,Part-time,Debt consolidation,Own,74023.89,17756.93,0.2419,546.0,0.7247,1,1,,8.7,15.3,1,0
B008260,Development,Other,Employed,Auto,Own,79064.47,23434.7,0.2344,672.0,0.5171,2,0,2.5,1.3,3.2,7,0
B008261,Development,Alberta,Self-employed,Education,Mortgage,57053.95,20424.18,0.05,628.0,0.643,2,1,12.2,16.3,79.0,4,0
B008262,OOT,British Columbia,Employed,Education,Mortgage,68973.9,24026.91,0.2979,688.0,0.5228,2,0,96.0,7.6,63.9,11,0
B008263,Development,Ontario,Employed,Home improvement,Mortgage,63786.68,21505.28,0.1147,667.0,0.7821,0,2,4.9,1.6,111.3,9,0
B008264,Development,Ontario,Employed,Education,Mortgage,47905.11,30229.62,0.07,648.0,0.3005,0,2,3.0,1.5,8.3,5,0
B008265,OOT,Ontario,Employed,Auto,Rent,55104.52,22520.62,0.3148,602.0,0.1637,2,5,8.9,1.0,36.3,9,0
B008266,Development,Ontario,Employed,Debt consolidation,Mortgage,67402.83,11242.02,0.053,680.0,0.7019,0,2,96.0,0.1,3.5,4,0
B008267,Development,Ontario,Part-time,Auto,Rent,61322.55,24121.58,0.05,777.0,0.0308,0,3,35.0,1.5,48.1,6,0
B008268,OOT,Ontario,Employed,Auto,Rent,76109.95,39417.4,0.6939,478.0,0.5064,0,0,32.1,5.3,49.3,5,1
B008269,Development,Ontario,Employed,Debt consolidation,Mortgage,104336.73,20875.65,0.2738,647.0,0.2187,0,3,1.1,1.1,145.7,6,0
B008270,Development,Ontario,Self-employed,Auto,Own,43301.57,17369.06,0.3643,695.0,0.5211,1,1,3.8,0.9,65.5,3,0
B008271,Development,Ontario,Employed,Debt consolidation,Rent,110293.84,56315.8,0.338,651.0,0.2774,0,1,0.8,7.4,3.0,11,0
B008272,Development,Alberta,Employed,Auto,Rent,103277.98,45227.55,0.0736,690.0,0.4652,5,2,10.3,1.3,168.3,3,0
B008273,Development,Quebec,Employed,Debt consolidation,Own,89717.23,31205.06,0.4066,737.0,0.3792,1,5,2.2,0.9,11.6,5,0
B008274,Development,Ontario,Employed,Personal,Rent,58712.97,29914.16,0.1004,600.0,0.3704,0,1,6.3,0.8,36.3,8,0
B008275,OOT,Alberta,Part-time,Debt consolidation,Rent,67008.28,37683.09,0.4772,642.0,0.4178,4,0,6.0,4.7,17.9,7,0
B008276,Development,Ontario,Employed,Auto,Mortgage,53691.59,51157.96,0.4208,649.0,0.3534,0,2,28.6,2.8,68.3,8,0
B008277,Development,Ontario,Employed,Education,Other,92883.01,24105.26,0.1309,701.0,0.0355,0,1,96.0,5.9,15.1,5,0
B008278,Development,Quebec,Employed,Education,Rent,73112.05,40581.69,0.5206,674.0,0.7376,0,0,20.4,4.7,30.4,8,0
B008279,Development,Ontario,Self-employed,Debt consolidation,Rent,77804.82,22051.34,0.3899,600.0,0.4541,2,0,44.6,1.9,90.9,7,0
B008280,Development,Other,Employed,Personal,Rent,96846.52,60405.61,0.5314,657.0,0.367,2,0,1.9,0.1,9.6,7,0
B008281,Development,Alberta,Self-employed,Education,Mortgage,102650.61,26073.03,0.2801,592.0,0.6268,0,1,59.3,5.9,188.6,5,0
B008282,Development,Ontario,Employed,Debt consolidation,Mortgage,49454.08,34637.44,0.4991,579.0,0.5586,1,3,23.5,1.9,87.7,8,0
B008283,Development,Quebec,Part-time,Debt consolidation,Own,84869.72,22998.76,0.2544,551.0,0.2489,2,1,21.0,2.2,136.6,7,0
B008284,OOT,Alberta,Employed,Personal,Other,37213.59,53347.13,0.5168,651.0,0.4075,0,1,12.3,1.8,190.6,5,0
B008285,OOT,Alberta,Employed,Home improvement,Rent,144836.79,74268.43,0.4845,648.0,0.4927,1,4,20.5,10.6,107.9,7,0
B008286,OOT,Ontario,Employed,Home improvement,Rent,61555.21,40519.1,0.4145,695.0,0.5632,2,5,2.1,0.5,172.6,5,0
B008287,Development,Ontario,Employed,Auto,Rent,108638.28,31430.37,0.4002,690.0,0.2158,0,1,,12.8,7.8,7,0
B008288,Development,Ontario,Part-time,Education,Mortgage,111174.82,14737.44,0.5365,610.0,0.4127,2,3,2.0,9.2,47.4,6,0
B008289,Development,Other,Employed,Personal,Own,,11295.52,0.2698,578.0,0.7001,0,3,19.6,1.0,8.3,10,0
B008290,OOT,British Columbia,Part-time,Auto,Rent,83452.71,15673.23,0.3322,529.0,0.3873,0,2,21.1,18.8,11.1,8,0
B008291,Development,Quebec,Employed,Auto,Mortgage,84093.77,47527.78,0.2199,750.0,0.8444,2,1,5.0,3.4,32.5,9,0
B008292,OOT,Ontario,Employed,Debt consolidation,Mortgage,72157.15,20070.52,0.4448,595.0,0.3673,0,2,7.5,10.6,34.2,2,0
B008293,OOT,British Columbia,Unemployed,Home improvement,Own,59661.83,39215.4,0.3718,759.0,0.352,1,0,8.4,2.8,14.7,1,0
B008294,Development,Alberta,Part-time,Personal,Mortgage,90220.46,17318.42,0.2493,659.0,0.2394,2,0,20.2,6.8,70.9,5,0
B008295,OOT,Ontario,Employed,Auto,Own,58179.05,60977.63,0.1611,712.0,0.4754,1,1,28.7,0.1,152.3,3,0
B008296,Development,British Columbia,Employed,Auto,Mortgage,88366.71,10487.21,0.4302,575.0,0.1059,0,2,19.3,3.5,13.6,6,0
B008297,Development,Ontario,Employed,Home improvement,Mortgage,96418.78,35921.59,0.0955,638.0,0.6687,2,3,48.6,,103.0,5,0
B008298,Development,Alberta,Employed,Debt consolidation,Own,56613.54,49130.01,0.4755,682.0,0.3753,1,0,4.5,9.1,11.3,5,0
B008299,OOT,Quebec,Employed,Auto,Own,100137.34,34867.81,0.1553,674.0,0.3714,0,3,12.9,2.9,78.8,5,0
B008300,Development,Quebec,Employed,Debt consolidation,Mortgage,42824.51,24917.66,0.3075,554.0,0.6137,0,2,4.2,9.7,40.4,7,0
B008301,Development,Ontario,Self-employed,Auto,Mortgage,83614.21,19929.91,0.3984,699.0,0.5537,2,1,18.6,12.3,7.2,4,0
B008302,Development,Other,Unemployed,Personal,Own,43145.92,19781.45,0.4011,,0.4035,1,3,38.0,1.5,32.0,7,0
B008303,Development,British Columbia,Self-employed,Personal,Mortgage,110480.31,38786.87,0.2228,647.0,0.0208,0,2,7.4,0.8,8.3,2,0
B008304,Development,Ontario,Unemployed,Education,Mortgage,59105.89,28411.26,0.787,752.0,0.0665,0,0,9.2,2.4,12.6,8,0
B008305,Development,British Columbia,Employed,Auto,Own,92616.08,20597.19,0.0702,591.0,0.431,0,1,20.4,4.2,63.7,9,0
B008306,Development,British Columbia,Employed,Debt consolidation,Rent,67125.15,17836.56,0.3793,603.0,0.6594,1,2,15.8,3.7,64.3,9,0
B008307,Development,Quebec,Employed,Education,Own,51979.28,28062.33,0.47,797.0,0.2844,0,1,20.7,7.8,12.9,4,0
B008308,OOT,Ontario,Employed,Home improvement,Mortgage,73725.39,27956.41,0.2329,571.0,0.6015,2,1,3.2,0.4,86.1,3,0
B008309,OOT,British Columbia,Self-employed,Auto,Rent,60957.66,15816.19,0.3279,814.0,0.2621,1,3,4.3,0.3,38.3,5,0
B008310,OOT,Alberta,Self-employed,Debt consolidation,Mortgage,102981.5,61501.87,0.2054,682.0,0.5096,1,0,4.7,4.9,300.0,8,0
B008311,Development,Ontario,Employed,Home improvement,Rent,132776.28,31504.74,0.05,545.0,0.6245,2,3,34.1,2.3,252.7,4,0
B008312,Development,Alberta,Employed,Auto,Rent,56284.64,24363.4,0.2113,624.0,0.5858,0,2,3.3,6.2,38.9,7,0
B008313,Development,British Columbia,Employed,Debt consolidation,Own,62370.01,30888.12,0.2545,700.0,0.3829,0,4,18.1,2.2,24.7,7,0
B008314,Development,Quebec,Employed,Auto,Rent,69951.55,35209.99,0.2545,642.0,0.5113,0,0,10.2,7.6,60.7,8,0
B008315,Development,Ontario,Unemployed,Personal,Rent,42295.03,17304.31,0.3005,729.0,0.4966,1,1,2.5,0.7,42.2,4,0
B008316,OOT,Ontario,Part-time,Auto,Mortgage,102120.67,48419.88,0.2919,686.0,0.0249,1,1,36.4,3.8,140.5,7,0
B008317,Development,British Columbia,Employed,Debt consolidation,Own,39076.05,18155.42,0.5221,601.0,0.7348,1,0,13.1,1.7,33.1,6,0
B008318,Development,Ontario,Employed,Debt consolidation,Rent,63211.69,46774.64,0.2766,665.0,0.6601,1,1,21.6,9.6,35.3,5,0
B008319,Development,Ontario,Employed,Debt consolidation,Rent,50060.22,16828.95,0.2186,723.0,0.4244,0,2,47.9,14.1,3.0,6,0
B008320,Development,Ontario,Part-time,Home improvement,Mortgage,97193.71,20935.05,0.441,789.0,0.4534,0,3,30.6,5.4,118.3,7,0
B008321,Development,British Columbia,Employed,Education,Mortgage,69749.23,40295.06,0.2246,712.0,0.475,0,5,7.8,4.0,29.8,3,0
B008322,Development,Ontario,Unemployed,Debt consolidation,Rent,65090.17,40974.88,0.2213,693.0,0.5702,2,2,1.3,0.0,66.0,7,0
B008323,Development,Ontario,Part-time,Education,Mortgage,59248.02,20828.95,0.1216,733.0,0.6295,1,3,4.1,1.3,69.5,3,0
B008324,Development,Ontario,Employed,Education,Own,92643.6,24642.52,0.3555,720.0,0.3667,1,3,69.4,2.1,33.7,5,0
B008325,Development,Ontario,Employed,Personal,Rent,53433.94,35332.7,0.1243,667.0,0.4686,1,0,1.7,5.0,9.1,4,0
B008326,Development,Other,Self-employed,Education,Mortgage,72897.82,15553.87,0.4112,752.0,0.5534,1,0,16.0,6.8,16.5,8,0
B008327,Development,Quebec,Employed,Home improvement,Mortgage,124238.89,28899.14,0.0605,769.0,0.2639,0,3,78.9,7.6,71.0,4,0
B008328,Development,Ontario,Self-employed,Debt consolidation,Own,99169.96,53484.02,0.465,729.0,0.4138,2,2,3.7,1.8,11.6,10,1
B008329,Development,Ontario,Employed,Personal,Rent,170959.8,22283.38,0.1818,685.0,0.6779,1,1,5.3,1.8,31.9,5,0
B008330,Development,Ontario,Part-time,Auto,Own,85693.48,11047.25,0.2717,780.0,0.3262,1,3,41.0,0.4,4.3,9,0
B008331,Development,Ontario,Employed,Home improvement,Mortgage,93146.34,34200.85,0.1494,603.0,0.7326,1,3,14.2,24.9,27.9,10,0
B008332,OOT,Ontario,Employed,Debt consolidation,Mortgage,70004.26,30521.47,0.0769,544.0,0.5453,0,2,22.2,10.1,10.2,13,0
B008333,Development,Ontario,Employed,Debt consolidation,Rent,49383.44,27713.62,0.2908,658.0,0.6462,0,1,4.5,5.6,31.1,5,0
B008334,Development,Alberta,Self-employed,Home improvement,Mortgage,45587.82,22389.94,0.0567,663.0,0.2903,0,1,3.5,4.0,27.6,6,0
B008335,Development,Ontario,Employed,Auto,Rent,70851.32,30038.41,0.3333,665.0,0.1739,1,0,47.5,7.8,96.2,8,0
B008336,Development,Other,Self-employed,Auto,Own,93911.8,31386.97,0.3104,694.0,0.622,1,2,,9.0,8.9,5,0
B008337,OOT,British Columbia,Employed,Debt consolidation,Own,54330.85,16753.96,0.4223,753.0,0.5932,1,2,16.0,4.9,51.8,5,0
B008338,OOT,Ontario,Employed,Debt consolidation,Own,66179.2,20635.58,0.5048,645.0,0.4809,1,0,11.0,0.9,12.5,4,0
B008339,OOT,Other,Employed,Personal,Rent,82144.42,31919.66,0.4249,648.0,0.3226,0,5,4.8,0.2,5.1,2,0
B008340,Development,British Columbia,Part-time,Debt consolidation,Rent,58358.68,18216.67,0.1691,727.0,0.3951,2,1,17.9,2.8,51.4,5,0
B008341,Development,Ontario,Employed,Home improvement,Mortgage,136249.06,38083.43,0.4097,741.0,0.34,2,1,7.0,12.0,3.0,10,0
B008342,Development,Alberta,Part-time,Debt consolidation,Own,111136.75,29498.4,0.3151,780.0,0.4335,2,1,26.3,0.0,4.4,5,0
B008343,Development,British Columbia,Employed,Auto,Rent,73840.89,48444.6,0.1285,677.0,0.3042,0,1,4.4,2.2,22.5,8,0
B008344,OOT,Ontario,Employed,Debt consolidation,Rent,187322.73,18934.6,0.1754,708.0,0.537,2,2,10.3,2.4,161.0,5,0
B008345,Development,Ontario,Self-employed,Debt consolidation,Rent,45111.92,29106.59,0.24,626.0,0.0172,2,3,11.3,12.8,8.1,8,0
B008346,OOT,Other,Employed,Debt consolidation,Other,120276.08,19672.11,0.4375,645.0,0.3519,2,1,1.2,0.3,36.3,2,0
B008347,Development,Ontario,Employed,Personal,Own,57096.68,24757.24,0.2319,704.0,0.631,0,3,4.7,9.9,30.0,5,0
B008348,OOT,Alberta,Employed,Education,Other,65888.86,19984.47,0.3503,647.0,0.6896,0,0,27.6,14.8,3.7,5,0
B008349,Development,British Columbia,Employed,Debt consolidation,Mortgage,54328.68,17042.08,0.3707,616.0,0.303,1,0,4.7,2.7,124.6,5,0
B008350,Development,Other,Employed,Auto,Mortgage,71612.64,27887.92,0.2837,596.0,0.269,0,1,75.9,1.4,55.9,7,0
B008351,Development,British Columbia,Employed,Auto,Other,74999.67,45353.18,0.2386,687.0,0.3562,1,5,41.1,5.6,88.8,8,0
B008352,Development,Ontario,Employed,Debt consolidation,Rent,70884.66,40967.23,0.2997,601.0,0.3345,0,2,11.0,1.5,30.3,5,0
B008353,Development,British Columbia,Part-time,Auto,Rent,59501.31,16499.62,0.05,682.0,0.6799,2,2,75.2,5.4,17.1,5,0
B008354,Development,British Columbia,Part-time,Debt consolidation,Mortgage,50706.35,21764.72,0.0773,694.0,0.2425,0,0,23.5,9.1,12.3,3,0
B008355,OOT,Ontario,Part-time,Debt consolidation,Rent,69189.62,22940.11,0.1084,716.0,0.5466,0,4,1.9,1.2,14.0,2,0
B008356,OOT,Ontario,Employed,Personal,Rent,49280.68,15180.08,0.5943,612.0,0.2578,0,1,40.5,5.5,7.1,5,0
B008357,Development,Quebec,Employed,Home improvement,Mortgage,127240.9,57912.32,0.2224,633.0,0.3599,0,4,9.1,2.2,48.6,1,0
B008358,Development,Ontario,Unemployed,Education,Mortgage,73552.71,51439.2,0.258,753.0,0.1505,1,1,30.4,1.5,3.4,7,0
B008359,Development,Quebec,Employed,Education,Own,55376.27,39925.25,0.1432,780.0,0.6305,4,2,39.9,0.3,144.7,4,0
B008360,Development,Ontario,Part-time,Education,Mortgage,81233.05,15590.18,0.1171,748.0,0.211,1,1,18.7,9.6,108.1,11,0
B008361,Development,Ontario,Self-employed,Home improvement,Mortgage,63144.41,25612.72,0.2272,551.0,0.3125,0,0,6.1,10.5,27.9,7,0
B008362,Development,Alberta,Employed,Debt consolidation,Mortgage,93335.04,39468.87,0.3371,702.0,0.3821,2,3,55.7,0.5,43.9,1,0
B008363,Development,Ontario,Employed,Education,Mortgage,61528.4,15727.41,0.3627,647.0,0.4144,1,4,23.8,0.8,73.9,6,0
B008364,Development,Ontario,Employed,Auto,Mortgage,110355.42,85000.0,0.3075,644.0,0.5025,1,1,4.3,25.3,57.8,9,0
B008365,OOT,Quebec,Employed,Home improvement,Rent,76310.3,10208.98,0.3423,794.0,0.1887,2,2,24.7,2.7,191.2,6,0
B008366,Development,Alberta,Part-time,Debt consolidation,Own,39890.36,26863.35,0.2023,751.0,0.4286,0,1,0.8,2.1,47.9,5,0
B008367,Development,British Columbia,Self-employed,Debt consolidation,Mortgage,52764.28,17775.76,0.1768,567.0,0.564,1,4,1.8,1.3,6.8,6,0
B008368,Development,Other,Employed,Auto,Mortgage,63616.84,25713.67,0.6922,725.0,0.208,3,2,28.1,8.5,4.2,11,0
B008369,Development,Alberta,Self-employed,Debt consolidation,Rent,68330.48,15192.52,0.2157,783.0,0.3591,0,1,10.5,18.9,156.5,12,0
B008370,Development,Ontario,Employed,Debt consolidation,Mortgage,42159.53,12596.19,0.1579,809.0,0.1072,0,0,18.5,3.8,3.6,9,0
B008371,Development,British Columbia,Employed,Debt consolidation,Own,65623.61,21184.17,0.1869,715.0,0.1925,1,3,2.4,7.9,17.7,6,0
B008372,Development,British Columbia,Self-employed,Home improvement,Mortgage,95698.59,14590.28,0.4835,636.0,0.7014,0,3,12.9,0.9,59.7,4,0
B008373,Development,Alberta,Employed,Personal,Own,,33214.27,0.2518,676.0,0.4261,1,4,25.6,3.4,7.0,6,0
B008374,Development,Other,Employed,Auto,Mortgage,99050.76,26513.18,0.4693,651.0,0.2686,0,1,17.7,10.3,9.2,6,0
B008375,OOT,Ontario,Employed,Auto,Rent,48700.43,25207.5,0.5396,674.0,0.353,1,1,12.9,5.6,119.8,4,0
B008376,OOT,Alberta,Employed,Debt consolidation,Rent,52785.22,26708.01,0.2802,534.0,0.3741,1,1,8.0,5.5,42.0,2,0
B008377,OOT,Ontario,Employed,Education,Own,44191.89,12575.57,0.1587,701.0,0.8563,2,1,5.6,3.6,146.7,8,0
B008378,Development,British Columbia,Part-time,Debt consolidation,Own,59443.56,33974.32,0.262,704.0,0.0549,1,2,25.3,2.6,21.2,3,0
B008379,OOT,Quebec,Employed,Education,Mortgage,70448.97,38124.49,0.2545,778.0,0.2404,0,1,19.2,1.4,90.5,6,0
B008380,Development,Alberta,Unemployed,Home improvement,Mortgage,83033.78,26384.97,0.4631,560.0,0.3201,0,0,7.4,4.4,255.1,7,0
B008381,OOT,Other,Employed,Auto,Mortgage,54123.71,39078.0,0.0894,609.0,0.2638,2,1,23.0,3.6,85.0,8,0
B008382,Development,British Columbia,Employed,Auto,Own,73455.68,39481.97,0.2598,769.0,0.5156,0,1,2.2,4.2,7.7,10,0
B008383,Development,Alberta,Employed,Home improvement,Rent,64494.08,12521.22,0.6111,722.0,0.4107,1,2,4.9,2.3,13.8,5,0
B008384,Development,Quebec,Employed,Debt consolidation,Mortgage,99322.62,42785.26,0.2431,726.0,0.2297,1,2,60.5,6.7,38.4,5,0
B008385,Development,Alberta,Part-time,Debt consolidation,Own,40669.96,37866.44,0.2925,640.0,0.4806,1,2,13.5,9.4,5.1,7,1
B008386,Development,Alberta,Self-employed,Home improvement,Rent,84935.69,18587.56,0.2233,678.0,0.5673,1,0,0.7,7.9,80.6,6,0
B008387,Development,Other,Employed,Auto,Own,85988.38,39831.02,0.2011,637.0,0.6538,1,0,11.4,1.7,4.9,9,0
B008388,Development,Ontario,Employed,Auto,Rent,40325.21,19355.01,0.212,567.0,0.0939,1,0,4.4,6.2,6.6,6,0
B008389,Development,Other,Part-time,Education,Mortgage,63964.59,34790.5,0.2609,725.0,0.3771,0,0,9.0,2.2,74.4,4,0
B008390,Development,Ontario,Employed,Auto,Mortgage,58475.87,49333.43,0.2807,629.0,0.3842,1,3,30.7,2.5,33.1,6,0
B008391,OOT,Other,Employed,Personal,Mortgage,92404.24,11913.18,0.1885,743.0,0.0993,2,0,1.1,6.5,10.8,1,0
B008392,Development,Ontario,Employed,Education,Own,74380.82,15384.8,0.4129,611.0,0.7476,0,2,1.5,5.6,118.2,3,0
B008393,Development,British Columbia,Employed,Home improvement,Mortgage,141311.39,24598.29,0.2313,676.0,0.196,0,1,18.9,8.3,104.3,3,0
B008394,Development,Ontario,Part-time,Education,Rent,58459.88,54010.72,0.6614,721.0,0.3223,0,2,59.1,12.8,200.4,9,0
B008395,Development,Alberta,Employed,Auto,Rent,58985.68,30073.14,0.2589,662.0,0.1904,3,1,4.3,0.5,8.7,6,1
B008396,Development,Ontario,Employed,Education,Mortgage,37489.66,20641.06,0.4274,760.0,0.5607,0,2,9.6,26.3,144.2,8,0
B008397,OOT,Alberta,Part-time,Debt consolidation,Own,77827.78,18490.37,0.1399,703.0,0.0832,1,3,16.8,4.8,55.2,7,0
B008398,Development,Ontario,Employed,Debt consolidation,Mortgage,58892.93,20303.15,0.5399,726.0,0.5823,0,0,1.5,2.1,18.6,6,0
B008399,Development,Ontario,Part-time,Home improvement,Rent,86473.13,26144.76,0.6282,708.0,0.2907,1,0,34.2,4.6,15.8,8,0
